key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
MU,2020-11-08,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,3,0,,,455,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-3,-2,-24,-32,-18,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.805556,20.777778,27.652778,0.127,,18.791667,73.907863
MU,2020-11-09,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,12,0,,,467,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-8,-9,-28,-21,-8,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.597222,20.625,27.569444,1.0795,,19.069444,75.970721
MU,2020-11-10,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,467,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-4,-6,-20,-13,-8,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.5,20.569444,27.027778,0.762,,17.986111,71.469745
MU,2020-11-11,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,3,0,,,470,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-3,-2,-22,-12,-5,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.055556,21.0,27.458333,0.127,,18.638889,72.135507
MU,2020-11-12,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,470,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-5,3,-25,-11,-8,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.333333,20.569444,28.194444,1.27,,18.986111,72.217923
MU,2020-11-13,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,470,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-10,5,-29,-13,-2,4,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.569444,20.625,28.444444,0.0,,19.527778,73.703153
MU,2020-11-14,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,470,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-34,-28,-31,-45,-27,8,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.791667,21.666667,27.5,0.423333,,20.333333,81.408887
MU,2020-11-15,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,21,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-10,-9,-32,-36,-20,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,22.902778,20.069444,25.861111,7.747,,16.041667,65.739629
MU,2020-11-16,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-12,-14,-28,-23,-8,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,22.402778,19.652778,25.305556,0.0,,13.472222,57.338206
MU,2020-11-17,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-8,-12,-20,-16,-9,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,22.736111,19.333333,26.236111,0.0,,15.888889,65.696052
MU,2020-11-18,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-10,-11,-24,-16,-4,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.055556,19.875,27.138889,0.127,,16.527778,67.115824
MU,2020-11-19,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-10,-9,-28,-15,-8,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.180556,19.722222,26.694444,0.9525,,16.097222,64.967777
MU,2020-11-20,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-10,-7,-30,-11,5,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.138889,19.555556,26.597222,1.524,,17.444444,71.493512
MU,2020-11-21,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-8,-6,-35,-23,25,-1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.986111,18.861111,28.152778,0.0635,,17.625,68.078368
MU,2020-11-22,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,491,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-11,-13,-34,-38,-15,-1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.291667,20.402778,27.847222,0.0,,19.375,74.242047
MU,2020-11-23,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,6,0,,,497,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-10,-13,-29,-26,-15,3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.833333,20.847222,26.958333,0.3175,,17.388889,67.557484
MU,2020-11-24,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,497,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-7,-10,-26,-18,-11,3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.180556,20.888889,27.194444,3.556,,19.402778,75.28036
MU,2020-11-25,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,497,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-6,-8,-28,-17,-6,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.069444,21.5,28.75,2.032,,20.222222,75.036914
MU,2020-11-26,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,4,0,,,501,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-2,0,-27,-17,-12,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.569444,18.75,28.027778,1.016,,20.430556,77.903222
MU,2020-11-27,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,501,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,6,10,-27,-12,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.486111,21.680556,27.625,0.508,,19.194444,72.481865
MU,2020-11-28,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,501,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,4,9,-30,-18,23,-4,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.055556,21.430556,27.597222,0.1905,,18.902778,73.196381
MU,2020-11-29,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,3,0,,,504,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,10,10,-25,-26,-15,-2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.75,21.722222,27.930556,1.5875,,19.180556,71.49209
MU,2020-11-30,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,1,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,0,1,1,-24,-25,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.694444,22.203704,28.444444,0.508,,20.125,76.238951
MU,2020-12-01,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,5,4,-19,-19,-21,3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.666667,22.680556,28.694444,2.709333,,21.319444,77.060207
MU,2020-12-02,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,3,4,-24,-17,-16,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.930556,22.861111,29.180556,2.286,,22.152778,79.889132
MU,2020-12-03,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,2,3,-22,-15,-20,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,26.055556,23.027778,29.875,1.9685,,21.805556,77.549305
MU,2020-12-04,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-3,3,-26,-14,-8,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.888889,22.527778,29.444444,1.778,,21.152778,75.22266
MU,2020-12-05,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,1,4,-32,-16,27,-3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.513889,21.944444,29.597222,0.0,,20.75,75.11776
MU,2020-12-06,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,6,5,-16,-25,-14,-3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.638889,21.416667,29.125,2.032,,20.472222,73.319193
MU,2020-12-07,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,505,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-1,-3,-24,-23,-22,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.972222,22.722222,29.125,0.0635,,20.902778,73.846779
MU,2020-12-08,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,9,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,2,-1,-16,-20,-20,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.833333,17.0,29.527778,0.0,,20.444444,76.701836
MU,2020-12-09,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-2,-5,-24,-21,-17,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,23.888889,22.152778,27.055556,2.0955,,19.875,78.668608
MU,2020-12-10,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-3,-3,-21,-17,-21,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.069444,22.027778,27.125,1.778,,19.541667,76.14685
MU,2020-12-11,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-4,-1,-19,-16,-11,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.569444,21.875,27.944444,0.127,,18.25,68.014124
MU,2020-12-12,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-1,2,-28,-16,25,-4,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.597222,21.652778,27.583333,0.127,,18.625,69.694127
MU,2020-12-13,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,6,3,-11,-17,-12,-3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.319444,21.652778,27.875,2.709333,,19.763889,75.909301
MU,2020-12-14,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-3,-5,-25,-23,-23,3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,25.097222,22.694444,28.305556,4.995333,,22.194444,84.430275
MU,2020-12-15,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,0,0,,,514,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,-3,-7,-27,-22,-24,3,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,24.125,23.055556,28.319444,15.663333,,22.694444,91.872408
MU,2020-12-16,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,,,,,,,MU,MUS,0,10,0,,,524,10,,,,,,,,,,,,1271767,627480,644286,749731,515980,,,626486.0,0.79,132886,175164,196809,175108,182090,175349,137990,69213,21743,5435,27158,14180444557,11203,0.626,535828,-20.2,57.5,,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,,3.5152,2.5331,599.699768,293.04718,6,2,-16,-16,-17,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16.67,61995099999,11.643878,26.055556,23.5,29.25,12.2555,,22.208333,79.577789
